place_id,work_id,place_name,lat,lng,before_text,sentence,after_text,aozora_url,confidence,extraction_method,created_at
1251,17,"何地区",,,"けれども、それよりも、自分の直接の苦痛は、金の無い事と、それから、れいの運動の用事が、とても遊び半分の気持では出来ないくらい、はげしく、いそがしくなって来た事でした","中央地区と言ったか、何地区と言ったか、とにかく本郷、小石川、下谷、神田、あの辺の学校全部の、マルクス学生の行動隊々長というものに、自分はなっていたのでした","武装蜂起、と聞き、小さいナイフを買い（いま思えば、それは鉛筆をけずるにも足りない、きゃしゃなナイフでした）それを、レンコオトのポケットにいれ、あちこち飛び廻って、所謂「聯絡」をつけるのでした",https://www.aozora.gr.jp/cards/000035/files/301_14912.html,0.7,"regex_市区町村","2025-06-08 02:01:15"
1252,17,"神田",35.6914,139.7706,"けれども、それよりも、自分の直接の苦痛は、金の無い事と、それから、れいの運動の用事が、とても遊び半分の気持では出来ないくらい、はげしく、いそがしくなって来た事でした","中央地区と言ったか、何地区と言ったか、とにかく本郷、小石川、下谷、神田、あの辺の学校全部の、マルクス学生の行動隊々長というものに、自分はなっていたのでした","武装蜂起、と聞き、小さいナイフを買い（いま思えば、それは鉛筆をけずるにも足りない、きゃしゃなナイフでした）それを、レンコオトのポケットにいれ、あちこち飛び廻って、所謂「聯絡」をつけるのでした",https://www.aozora.gr.jp/cards/000035/files/301_14912.html,0.65,"regex_有名地名","2025-06-08 02:01:15"
1253,17,"銀座",35.6762,139.7653,"下宿屋の娘と言い、またこの「同志」と言い、どうしたって毎日、顔を合せなければならぬ具合になっていますので、これまでの、さまざまの女のひとのように、うまく避けられず、つい、ずるずるに、れいの不安の心から、この二人のご機嫌をただ懸命に取り結び、もはや自分は、金縛り同様の形になっていました","同じ頃また自分は、銀座の或る大カフエの女給から、思いがけぬ恩を受け、たったいちど逢っただけなのに、それでも、その恩にこだわり、やはり身動き出来ないほどの、心配やら、空おそろしさを感じていたのでした","その頃になると、自分も、敢えて堀木の案内に頼らずとも、ひとりで電車にも乗れるし、また、歌舞伎座にも行けるし、または、絣の着物を着て、カフエにだってはいれるくらいの、多少の図々しさを装えるようになっていたのです",https://www.aozora.gr.jp/cards/000035/files/301_14912.html,0.65,"regex_有名地名","2025-06-08 02:01:15"
1254,17,"広島",34.3853,132.4553,"そのひとも、身のまわりに冷たい木枯しが吹いて、落葉だけが舞い狂い、完全に孤立している感じの女でした","一緒にやすみながらそのひとは、自分より二つ年上であること、故郷は広島、あたしには主人があるのよ、広島で床屋さんをしていたの、昨年の春、一緒に東京へ家出して逃げて来たのだけれども、主人は、東京で、まともな仕事をせずそのうちに詐欺罪に問われ、刑務所にいるのよ、あたしは毎日、何やらかやら差し入れしに、刑務所へかよっていたのだけれども、あすから、やめます、などと物語るのでしたが、自分は、どういうものか、女の身の上噺というものには、少しも興味を持てないたちで、それは女の語り方の下手なせいか、つまり、話の重点の置き方を間違っているせいなのか、とにかく、自分には、つねに、馬耳東風なのでありました","侘びしい",https://www.aozora.gr.jp/cards/000035/files/301_14912.html,0.65,"regex_有名地名","2025-06-08 02:01:15"
1255,17,"金沢",,,"金が無くなると女にふられるって意味、じゃあ無いんだ","男に金が無くなると、男は、ただおのずから意気銷沈して、ダメになり、笑う声にも力が無く、そうして、妙にひがんだりなんかしてね、ついには破れかぶれになり、男のほうから女を振る、半狂乱になって振って振って振り抜くという意味なんだね、金沢大辞林という本に依ればね、可哀そうに","僕にも、その気持わかるがね」
たしか、そんなふうの馬鹿げた事を言って、ツネ子を噴き出させたような記憶があります",https://www.aozora.gr.jp/cards/000035/files/301_14912.html,0.65,"regex_有名地名","2025-06-08 02:01:15"
1256,17,"鎌倉",35.3192,139.5469,"その時、自分は、みずからすすんでも死のうと、実感として決意したのです","その夜、自分たちは、鎌倉の海に飛び込みました","女は、この帯はお店のお友達から借りている帯やから、と言って、帯をほどき、畳んで岩の上に置き、自分もマントを脱ぎ、同じ所に置いて、一緒に入水しました",https://www.aozora.gr.jp/cards/000035/files/301_14912.html,0.85,"regex_有名地名","2025-06-08 02:01:15"
1257,17,"横浜",35.4437,139.638,"しかし、自分は、それを言い明さないほうが、便宜な事もあるような気がふっとしたものですから、ただ、
「はい」
と、伏眼になり、殊勝げに答えて置きました","署長は書類を書き終えて、
「起訴になるかどうか、それは検事殿がきめることだが、お前の身元引受人に、電報か電話で、きょう横浜の検事局に来てもらうように、たのんだほうがいいな","誰か、あるだろう、お前の保護者とか保証人とかいうものが」
父の東京の別荘に出入りしていた書画骨董商の渋田という、自分たちと同郷人で、父のたいこ持ちみたいな役も勤めていたずんぐりした独身の四十男が、自分の学校の保証人になっているのを、自分は思い出しました",https://www.aozora.gr.jp/cards/000035/files/301_14912.html,0.65,"regex_有名地名","2025-06-08 02:01:15"
1258,17,"新宿",35.6938,139.7035,"どうせ、ばれるにきまっているのに、そのとおりに言うのが、おそろしくて、必ず何かしら飾りをつけるのが、自分の哀しい性癖の一つで、それは世間の人が「嘘つき」と呼んで卑しめている性格に似ていながら、しかし、自分は自分に利益をもたらそうとしてその飾りつけを行った事はほとんど無く、ただ雰囲気の興覚めた一変が、窒息するくらいにおそろしくて、後で自分に不利益になるという事がわかっていても、れいの自分の「必死の奉仕」それはたといゆがめられ微弱で、馬鹿らしいものであろうと、その奉仕の気持から、つい一言の飾りつけをしてしまうという場合が多かったような気もするのですが、しかし、この習性もまた、世間の所謂「正直者」たちから、大いに乗ぜられるところとなりました）その時、ふっと、記憶の底から浮んで来たままに堀木の住所と姓名を、用箋の端にしたためたまでの事だったのです","自分はヒラメの家を出て、新宿まで歩き、懐中の本を売り、そうして、やっぱり途方にくれてしまいました","自分は、皆にあいそがいいかわりに、「友情」というものを、いちども実感した事が無く、堀木のような遊び友達は別として、いっさいの附き合いは、ただ苦痛を覚えるばかりで、その苦痛をもみほぐそうとして懸命にお道化を演じて、かえって、へとへとになり、わずかに知合っているひとの顔を、それに似た顔をさえ、往来などで見掛けても、ぎょっとして、一瞬、めまいするほどの不快な戦慄に襲われる有様で、人に好かれる事は知っていても、人を愛する能力に於いては欠けているところがあるようでした",https://www.aozora.gr.jp/cards/000035/files/301_14912.html,0.85,"regex_有名地名","2025-06-08 02:01:15"
1259,17,"築地",35.6654,139.7706,"自分があの京橋のスタンド・バアのマダムの義侠心にすがり、（女のひとの義侠心なんて、言葉の奇妙な遣い方ですが、しかし、自分の経験に依ると、少くとも都会の男女の場合、男よりも女のほうが、その、義侠心とでもいうべきものをたっぷりと持っていました","男はたいてい、おっかなびっくりで、おていさいばかり飾り、そうして、ケチでした）あの煙草屋のヨシ子を内縁の妻にする事が出来て、そうして築地、隅田川の近く、木造の二階建ての小さいアパートの階下の一室を借り、ふたりで住み、酒は止めて、そろそろ自分の定った職業になりかけて来た漫画の仕事に精を出し、夕食後は二人で映画を見に出かけ、帰りには、喫茶店などにはいり、また、花の鉢を買ったりして、いや、それよりも自分をしんから信頼してくれているこの小さい花嫁の言葉を聞き、動作を見ているのが楽しく、これは自分もひょっとしたら、いまにだんだん人間らしいものになる事が出来て、悲惨な死に方などせずにすむのではなかろうかという甘い思いを幽かに胸にあたためはじめていた矢先に、堀木がまた自分の眼前に現われました","「よう",https://www.aozora.gr.jp/cards/000035/files/301_14912.html,0.65,"regex_有名地名","2025-06-08 02:01:15"
1260,17,"伊豆",34.9756,138.9473,"しかし、あのジアールの一件以来、自分のからだがめっきり痩せ細って、手足がだるく、漫画の仕事も怠けがちになり、ヒラメがあの時、見舞いとして置いて行ったお金（ヒラメはそれを、渋田の志です、と言っていかにもご自身から出たお金のようにして差出しましたが、これも故郷の兄たちからのお金のようでした","自分もその頃には、ヒラメの家から逃げ出したあの時とちがって、ヒラメのそんなもったい振った芝居を、おぼろげながら見抜く事が出来るようになっていましたので、こちらもずるく、全く気づかぬ振りをして、神妙にそのお金のお礼をヒラメに向って申し上げたのでしたが、しかし、ヒラメたちが、なぜ、そんなややこしいカラクリをやらかすのか、わかるような、わからないような、どうしても自分には、へんな気がしてなりませんでした）そのお金で、思い切ってひとりで南伊豆の温泉に行ってみたりなどしましたが、とてもそんな悠長な温泉めぐりなど出来る柄ではなく、ヨシ子を思えば侘びしさ限りなく、宿の部屋から山を眺めるなどの落ちついた心境には甚だ遠く、ドテラにも着換えず、お湯にもはいらず、外へ飛び出しては薄汚い茶店みたいなところに飛び込んで、焼酎を、それこそ浴びるほど飲んで、からだ具合いを一そう悪くして帰京しただけの事でした","東京に大雪の降った夜でした",https://www.aozora.gr.jp/cards/000035/files/301_14912.html,0.9,"regex_有名地名","2025-06-08 02:01:15"
1261,17,"千葉",35.6074,140.1065,"こわくて、とても、だめなんです」
「お薬を差し上げます","お酒だけは、およしなさい」
奥さん（未亡人で、男の子がひとり、それは千葉だかどこだかの医大にはいって、間もなく父と同じ病いにかかり、休学入院中で、家には中風の舅が寝ていて、奥さん自身は五歳の折、小児痲痺で片方の脚が全然だめなのでした）は、松葉杖をコトコトと突きながら、自分のためにあっちの棚、こっちの引出し、いろいろと薬品を取そろえてくれるのでした","これは、造血剤",https://www.aozora.gr.jp/cards/000035/files/301_14912.html,0.9,"regex_有名地名","2025-06-08 02:01:15"
1262,17,"葉県",,,"この手記には、どうやら、昭和五、六、七年、あの頃の東京の風景がおもに写されているように思われるが、私が、その京橋のスタンド・バアに、友人に連れられて二、三度、立ち寄り、ハイボールなど飲んだのは、れいの日本の「軍部」がそろそろ露骨にあばれはじめた昭和十年前後の事であったから、この手記を書いた男には、おめにかかる事が出来なかったわけである","然るに、ことしの二月、私は千葉県船橋市に疎開している或る友人をたずねた","その友人は、私の大学時代の謂わば学友で、いまは某女子大の講師をしているのであるが、実は私はこの友人に私の身内の者の縁談を依頼していたので、その用事もあり、かたがた何か新鮮な海産物でも仕入れて私の家の者たちに食わせてやろうと思い、リュックサックを背負って船橋市へ出かけて行ったのである",https://www.aozora.gr.jp/cards/000035/files/301_14912.html,0.9,"regex_都道府県","2025-06-08 02:01:15"
1263,17,"千葉県船橋市",35.6074,140.1065,"この手記には、どうやら、昭和五、六、七年、あの頃の東京の風景がおもに写されているように思われるが、私が、その京橋のスタンド・バアに、友人に連れられて二、三度、立ち寄り、ハイボールなど飲んだのは、れいの日本の「軍部」がそろそろ露骨にあばれはじめた昭和十年前後の事であったから、この手記を書いた男には、おめにかかる事が出来なかったわけである","然るに、ことしの二月、私は千葉県船橋市に疎開している或る友人をたずねた","その友人は、私の大学時代の謂わば学友で、いまは某女子大の講師をしているのであるが、実は私はこの友人に私の身内の者の縁談を依頼していたので、その用事もあり、かたがた何か新鮮な海産物でも仕入れて私の家の者たちに食わせてやろうと思い、リュックサックを背負って船橋市へ出かけて行ったのである",https://www.aozora.gr.jp/cards/000035/files/301_14912.html,0.7,"regex_市区町村","2025-06-08 02:01:15"
1264,17,"船橋",,,"この手記には、どうやら、昭和五、六、七年、あの頃の東京の風景がおもに写されているように思われるが、私が、その京橋のスタンド・バアに、友人に連れられて二、三度、立ち寄り、ハイボールなど飲んだのは、れいの日本の「軍部」がそろそろ露骨にあばれはじめた昭和十年前後の事であったから、この手記を書いた男には、おめにかかる事が出来なかったわけである","然るに、ことしの二月、私は千葉県船橋市に疎開している或る友人をたずねた","その友人は、私の大学時代の謂わば学友で、いまは某女子大の講師をしているのであるが、実は私はこの友人に私の身内の者の縁談を依頼していたので、その用事もあり、かたがた何か新鮮な海産物でも仕入れて私の家の者たちに食わせてやろうと思い、リュックサックを背負って船橋市へ出かけて行ったのである",https://www.aozora.gr.jp/cards/000035/files/301_14912.html,0.85,"regex_有名地名","2025-06-08 02:01:15"
1265,17,"船橋市",,,"然るに、ことしの二月、私は千葉県船橋市に疎開している或る友人をたずねた","その友人は、私の大学時代の謂わば学友で、いまは某女子大の講師をしているのであるが、実は私はこの友人に私の身内の者の縁談を依頼していたので、その用事もあり、かたがた何か新鮮な海産物でも仕入れて私の家の者たちに食わせてやろうと思い、リュックサックを背負って船橋市へ出かけて行ったのである","船橋市は、泥海に臨んだかなり大きいまちであった",https://www.aozora.gr.jp/cards/000035/files/301_14912.html,0.9,"regex_市区町村","2025-06-08 02:01:15"
1266,19,"新宿",35.6938,139.7035,"爵位が無くても、天爵というものを持っている立派な貴族のひともあるし、おれたちのように爵位だけは持っていても、貴族どころか、賤民にちかいのもいる。","岩島なんてのは（と直治の学友の伯爵のお名前を挙げて）あんなのは、まったく、新宿の遊廓の客引き番頭よりも、もっとげびてる感じじゃねえか。","こないだも、柳井（と、やはり弟の学友で、子爵の御次男のかたのお名前を挙げて）の兄貴の結婚式に、あんちきしょう、タキシイドなんか着て、なんだってまた、タキシイドなんかを着て来る必要があるんだ、それはまあいいとして、テーブルスピーチの時に、あの野郎、ゴザイマスルという不可思議な言葉をつかったのには、げっとなった。",https://www.aozora.gr.jp/cards/000035/files/1565_8559.html,0.7,ginza_nlp,"2025-06-08 02:01:42"
1267,19,"本郷",35.709,139.7619,"気取るという事は、上品という事と、ぜんぜん無関係なあさましい虚勢だ。","高等御下宿と書いてある看板が本郷あたりによくあったものだけれども、じっさい華族なんてものの大部分は、高等御乞食とでもいったようなものなんだ。","しんの貴族は、あんな岩島みたいな下手な気取りかたなんか、しやしないよ。",https://www.aozora.gr.jp/cards/000035/files/1565_8559.html,0.75,ginza_nlp,"2025-06-08 02:01:42"
1268,19,"萩",,,"私も、お母さまの真似は困難で、絶望みたいなものをさえ感じる事がある。","いつか、西片町のおうちの奥庭で、秋のはじめの月のいい夜であったが、私はお母さまと二人でお池の端のあずまやで、お月見をして、狐の嫁入りと鼠の嫁入りとは、お嫁のお支度がどうちがうか、など笑いながら話合っているうちに、お母さまは、つとお立ちになって、あずまやの傍の萩のしげみの奥へおはいりになり、それから、萩の白い花のあいだから、もっとあざやかに白いお顔をお出しになって、少し笑って、
「かず子や、お母さまがいま何をなさっているか、あててごらん」
とおっしゃった。","",https://www.aozora.gr.jp/cards/000035/files/1565_8559.html,0.7,ginza_nlp,"2025-06-08 02:01:42"
1269,19,"東京",35.6762,139.6503,"私はお母さまの軟らかなきゃしゃなお肩に手を置いて、理由のわからない身悶えをした。","私たちが、東京の西片町のお家を捨て、伊豆のこの、ちょっと支那ふうの山荘に引越して来たのは、日本が無条件降伏をしたとしの、十二月のはじめであった。","お父上がお亡くなりになってから、私たちの家の経済は、お母さまの弟で、そうしていまではお母さまのたった一人の肉親でいらっしゃる和田の叔父さまが、全部お世話して下さっていたのだが、戦争が終わって世の中が変り、和田の叔父さまが、もう駄目だ、家を売るより他は無い、女中にも皆ひまを出して、親子二人で、どこか田舎の小綺麗な家を買い、気ままに暮したほうがいい、とお母さまにお言い渡しになった様子で、お母さまは、お金の事は子供よりも、もっと何もわからないお方だし、和田の叔父さまからそう言われて、それではどうかよろしく、とお願いしてしまったようである。",https://www.aozora.gr.jp/cards/000035/files/1565_8559.html,0.95,ginza_nlp,"2025-06-08 02:01:42"
1270,19,"銀座",35.6762,139.7653,"お父上がお亡くなりになってから、私たちの家の経済は、お母さまの弟で、そうしていまではお母さまのたった一人の肉親でいらっしゃる和田の叔父さまが、全部お世話して下さっていたのだが、戦争が終わって世の中が変り、和田の叔父さまが、もう駄目だ、家を売るより他は無い、女中にも皆ひまを出して、親子二人で、どこか田舎の小綺麗な家を買い、気ままに暮したほうがいい、とお母さまにお言い渡しになった様子で、お母さまは、お金の事は子供よりも、もっと何もわからないお方だし、和田の叔父さまからそう言われて、それではどうかよろしく、とお願いしてしまったようである。","十一月の末に叔父さまから速達が来て、駿豆鉄道の沿線に河田子爵の別荘が売り物に出ている、家は高台で見晴しがよく、畑も百坪ばかりある、あのあたりは梅の名所で、冬暖かく夏涼しく、住めばきっと、お気に召すところと思う、先方と直接お逢いになってお話をする必要もあると思われるから、明日、とにかく銀座の私の事務所までおいでを乞う、という文面で、
「お母さま、おいでなさる？」","と私がたずねると、
「だって、お願いしていたのだもの」
と、とてもたまらなく淋しそうに笑っておっしゃった。",https://www.aozora.gr.jp/cards/000035/files/1565_8559.html,0.7,ginza_nlp,"2025-06-08 02:01:42"
1271,19,"三島",,,"汽車の中では、叔父さまは非常な上機嫌でうたいなど唸っていらっしゃったが、お母さまはお顔色が悪く、うつむいて、とても寒そうにしていらした。","三島で駿豆鉄道に乗りかえ、伊豆長岡で下車して、それからバスで十五分くらいで降りてから山のほうに向って、ゆるやかな坂道をのぼって行くと、小さい部落があって、その部落のはずれに、支那ふうの、ちょっとこった山荘があった。","「お母さま、思ったよりもいい所ね」",https://www.aozora.gr.jp/cards/000035/files/1565_8559.html,0.9,ginza_nlp,"2025-06-08 02:01:42"
1272,19,"伊豆長岡",35.0339,138.9439,"汽車の中では、叔父さまは非常な上機嫌でうたいなど唸っていらっしゃったが、お母さまはお顔色が悪く、うつむいて、とても寒そうにしていらした。","三島で駿豆鉄道に乗りかえ、伊豆長岡で下車して、それからバスで十五分くらいで降りてから山のほうに向って、ゆるやかな坂道をのぼって行くと、小さい部落があって、その部落のはずれに、支那ふうの、ちょっとこった山荘があった。","「お母さま、思ったよりもいい所ね」",https://www.aozora.gr.jp/cards/000035/files/1565_8559.html,0.9,ginza_nlp,"2025-06-08 02:01:42"
1273,19,"沖縄",,,"その翌日は雨で、私たちは立川の山の麓に整列させられ、まず将校のお説教があった。","「戦争には、必ず勝つ」
と冒頭して、
「戦争には必ず勝つが、しかし、皆さんが軍の命令通りに仕事しなければ、作戦に支障を来し、沖縄のような結果になる。","必ず、言われただけの仕事は、やってほしい。",https://www.aozora.gr.jp/cards/000035/files/1565_8559.html,0.7,ginza_nlp,"2025-06-08 02:01:42"
1274,19,"立川",,,"すると、その将校の眼にも、きらりと涙が光った。","そのまま黙っておわかれしたが、その若い将校は、それっきりいちども、私たちの働いているところに顔を見せず、私は、あの日に、たった一日遊ぶ事が出来ただけで、それからは、やはり一日置きに立川の山で、苦しい作業をした。","お母さまは、私のからだを、しきりに心配して下さったが、私はかえって丈夫になり、いまではヨイトマケ商売にもひそかに自信を持っているし、また、畑仕事にも、べつに苦痛を感じない女になった。",https://www.aozora.gr.jp/cards/000035/files/1565_8559.html,0.85,ginza_nlp,"2025-06-08 02:01:42"
1275,19,"那須野",37.0381,140.0406,"","私の胸にふうっと、お父上と那須野をドライヴして、そうして途中で降りて、その時の秋の野のけしきが浮んで来た。","萩、なでしこ、りんどう、女郎花などの秋の草花が咲いていた。",https://www.aozora.gr.jp/cards/000035/files/1565_8559.html,0.7,ginza_nlp,"2025-06-08 02:01:42"
1276,19,"新宿",35.6938,139.7035,"爵位が無くても、天爵というものを持っている立派な貴族のひともあるし、おれたちのように爵位だけは持っていても、貴族どころか、賤民にちかいのもいる","岩島なんてのは（と直治の学友の伯爵のお名前を挙げて）あんなのは、まったく、新宿の遊廓の客引き番頭よりも、もっとげびてる感じじゃねえか","こないだも、柳井（と、やはり弟の学友で、子爵の御次男のかたのお名前を挙げて）の兄貴の結婚式に、あんちきしょう、タキシイドなんか着て、なんだってまた、タキシイドなんかを着て来る必要があるんだ、それはまあいいとして、テーブルスピーチの時に、あの野郎、ゴザイマスルという不可思議な言葉をつかったのには、げっとなった",https://www.aozora.gr.jp/cards/000035/files/1565_8559.html,0.65,"regex_有名地名","2025-06-08 02:01:42"
1277,19,"本郷",35.709,139.7619,"気取るという事は、上品という事と、ぜんぜん無関係なあさましい虚勢だ","高等御下宿と書いてある看板が本郷あたりによくあったものだけれども、じっさい華族なんてものの大部分は、高等御乞食とでもいったようなものなんだ","しんの貴族は、あんな岩島みたいな下手な気取りかたなんか、しやしないよ",https://www.aozora.gr.jp/cards/000035/files/1565_8559.html,0.65,"regex_有名地名","2025-06-08 02:01:42"
1278,19,"西片町",,,"弟の直治でさえ、ママにはかなわねえ、と言っているが、つくづく私も、お母さまの真似は困難で、絶望みたいなものをさえ感じる事がある","いつか、西片町のおうちの奥庭で、秋のはじめの月のいい夜であったが、私はお母さまと二人でお池の端のあずまやで、お月見をして、狐の嫁入りと鼠の嫁入りとは、お嫁のお支度がどうちがうか、など笑いながら話合っているうちに、お母さまは、つとお立ちになって、あずまやの傍の萩のしげみの奥へおはいりになり、それから、萩の白い花のあいだから、もっとあざやかに白いお顔をお出しになって、少し笑って、
「かず子や、お母さまがいま何をなさっているか、あててごらん」
とおっしゃった","「お花を折っていらっしゃる」
と申し上げたら、小さい声を挙げてお笑いになり、
「おしっこよ」
とおっしゃった",https://www.aozora.gr.jp/cards/000035/files/1565_8559.html,0.7,"regex_市区町村","2025-06-08 02:01:42"
1279,19,"伊豆",34.9756,138.9473,"私はお母さまの軟らかなきゃしゃなお肩に手を置いて、理由のわからない身悶えをした","私たちが、東京の西片町のお家を捨て、伊豆のこの、ちょっと支那ふうの山荘に引越して来たのは、日本が無条件降伏をしたとしの、十二月のはじめであった","お父上がお亡くなりになってから、私たちの家の経済は、お母さまの弟で、そうしていまではお母さまのたった一人の肉親でいらっしゃる和田の叔父さまが、全部お世話して下さっていたのだが、戦争が終わって世の中が変り、和田の叔父さまが、もう駄目だ、家を売るより他は無い、女中にも皆ひまを出して、親子二人で、どこか田舎の小綺麗な家を買い、気ままに暮したほうがいい、とお母さまにお言い渡しになった様子で、お母さまは、お金の事は子供よりも、もっと何もわからないお方だし、和田の叔父さまからそう言われて、それではどうかよろしく、とお願いしてしまったようである",https://www.aozora.gr.jp/cards/000035/files/1565_8559.html,0.9,"regex_有名地名","2025-06-08 02:01:43"
1280,19,"銀座",35.6762,139.7653,"お父上がお亡くなりになってから、私たちの家の経済は、お母さまの弟で、そうしていまではお母さまのたった一人の肉親でいらっしゃる和田の叔父さまが、全部お世話して下さっていたのだが、戦争が終わって世の中が変り、和田の叔父さまが、もう駄目だ、家を売るより他は無い、女中にも皆ひまを出して、親子二人で、どこか田舎の小綺麗な家を買い、気ままに暮したほうがいい、とお母さまにお言い渡しになった様子で、お母さまは、お金の事は子供よりも、もっと何もわからないお方だし、和田の叔父さまからそう言われて、それではどうかよろしく、とお願いしてしまったようである","十一月の末に叔父さまから速達が来て、駿豆鉄道の沿線に河田子爵の別荘が売り物に出ている、家は高台で見晴しがよく、畑も百坪ばかりある、あのあたりは梅の名所で、冬暖かく夏涼しく、住めばきっと、お気に召すところと思う、先方と直接お逢いになってお話をする必要もあると思われるから、明日、とにかく銀座の私の事務所までおいでを乞う、という文面で、
「お母さま、おいでなさる","」
と私がたずねると、
「だって、お願いしていたのだもの」
と、とてもたまらなく淋しそうに笑っておっしゃった",https://www.aozora.gr.jp/cards/000035/files/1565_8559.html,0.65,"regex_有名地名","2025-06-08 02:01:43"
1281,19,"松山",33.8416,132.7658,"」
と私がたずねると、
「だって、お願いしていたのだもの」
と、とてもたまらなく淋しそうに笑っておっしゃった","翌る日、もとの運転手の松山さんにお伴をたのんで、お母さまは、お昼すこし過ぎにおでかけになり、夜の八時頃、松山さんに送られてお帰りになった","「きめましたよ」
かず子のお部屋へはいって来て、かず子の机に手をついてそのまま崩れるようにお坐りになり、そう一言おっしゃった",https://www.aozora.gr.jp/cards/000035/files/1565_8559.html,0.65,"regex_有名地名","2025-06-08 02:01:43"
1282,19,"仙台",38.2682,140.8694,"二時間ほどして叔父さまが、村の先生を連れて来られた","村の先生は、もうだいぶおとし寄りのようで、そうして仙台平の袴を着け、白足袋をはいておられた","ご診察が終って、
「肺炎になるかも知れませんでございます",https://www.aozora.gr.jp/cards/000035/files/1565_8559.html,0.9,"regex_有名地名","2025-06-08 02:01:43"
1283,19,"美濃",35.3912,136.7223,"そりゃ、ひとりで行ったほうがいいの」
「ひとりで行くわ」
それからお咲さんは、焼跡の整理を少し手伝って下さった","整理がすんでから、私はお母さまからお金をいただき、百円紙幣を一枚ずつ美濃紙に包んで、それぞれの包みに、おわび、と書いた","まず一ばんに役場へ行った",https://www.aozora.gr.jp/cards/000035/files/1565_8559.html,0.9,"regex_有名地名","2025-06-08 02:01:43"
1284,19,"沖縄",,,"その翌日は雨で、私たちは立川の山の麓に整列させられ、まず将校のお説教があった","「戦争には、必ず勝つ」
と冒頭して、
「戦争には必ず勝つが、しかし、皆さんが軍の命令通りに仕事しなければ、作戦に支障を来し、沖縄のような結果になる","必ず、言われただけの仕事は、やってほしい",https://www.aozora.gr.jp/cards/000035/files/1565_8559.html,0.65,"regex_有名地名","2025-06-08 02:01:43"
1285,19,"那須",37.0381,140.0406,"」
お母さまは、ほんのりお顔を赤くなさって、美しくお笑いになり、
「ああ、そのかず子のひめごとが、よい実を結んでくれたらいいけどねえ","お母さまは、毎朝、お父さまにかず子を幸福にして下さるようにお祈りしているのですよ」
私の胸にふうっと、お父上と那須野をドライヴして、そうして途中で降りて、その時の秋の野のけしきが浮んで来た","萩、なでしこ、りんどう、女郎花などの秋の草花が咲いていた",https://www.aozora.gr.jp/cards/000035/files/1565_8559.html,0.9,"regex_有名地名","2025-06-08 02:01:43"
1286,19,"琵琶湖",,,"野葡萄の実は、まだ青かった","それから、お父上と琵琶湖でモーターボートに乗り、私が水に飛び込み、藻に棲む小魚が私の脚にあたり、湖の底に、私の脚の影がくっきりと写っていて、そうしてうごいている、そのさまが前後と何の聯関も無く、ふっと胸に浮んで、消えた","私はベッドから滑り降りて、お母さまのお膝に抱きつき、はじめて、
「お母さま、さっきはごめんなさい」
と言う事が出来た",https://www.aozora.gr.jp/cards/000035/files/1565_8559.html,0.75,"regex_有名地名","2025-06-08 02:01:43"
1287,19,"パリ",,,"番頭、五十銭と値踏みせり","その他、パリ近郊の大地図、直径一尺にちかきセルロイドの独楽、糸よりも細く字の書ける特製のペン先、いずれも掘出物のつもりで買った品物ばかりなのだが、番頭笑って、もうおいとま致します、と言う","待て、と制止して、結局また、本を山ほど番頭に背負わせて、金五円也を受け取る",https://www.aozora.gr.jp/cards/000035/files/1565_8559.html,0.65,"regex_有名地名","2025-06-08 02:01:43"
1288,19,"築地",35.6654,139.7706,"隅田川から吹いて来る川風のような感じであった","上原さんは、その川風にさからうように、すこし右肩をあげて築地のほうに黙って歩いて行かれる","私は小走りに走りながら、その後を追った",https://www.aozora.gr.jp/cards/000035/files/1565_8559.html,0.65,"regex_有名地名","2025-06-08 02:01:43"
1289,19,"軽井沢",36.3427,138.6297,"」
「そりゃもう","……私も、無理な話だと思っていたわ」
その頃、師匠さんは軽井沢の別荘のほうにいらしたので、そのお別荘へお断りの御返事をさし上げたら、それから、二日目に、その手紙と行きちがいに、師匠さんご自身、伊豆の温泉へ仕事に来た途中でちょっと立ち寄らせていただきましたとおっしゃって、私の返事の事は何もご存じでなく、出し抜けに、この山荘にお見えになったのです","芸術家というものは、おいくつになっても、こんな子供みたいな気ままな事をなさるものらしいのね",https://www.aozora.gr.jp/cards/000035/files/1565_8559.html,0.9,"regex_有名地名","2025-06-08 02:01:43"
1290,19,"甲斐",35.6642,138.5684,"あなたのような方と一緒にいると、私の仕事にも新しい霊感が舞い下りて来るかも知れない」
と、おとしに似合わず、ちょっと気障みたいな事を言いました","こんな偉い芸術家のお仕事を、もし本当に私の力で若返らせる事が出来たら、それも生き甲斐のある事に違いない、とも思いましたが、けれども、私は、その師匠さんに抱かれる自分の姿を、どうしても考えることが出来なかったのです","「私に、恋のこころが無くてもいいのでしょうか",https://www.aozora.gr.jp/cards/000035/files/1565_8559.html,0.9,"regex_有名地名","2025-06-08 02:01:43"
1291,19,"京都",35.0116,135.7681,"私の家では、先祖代々、芸術家を好きだったようです","光琳という画家も、むかし私どもの京都のお家に永く滞在して、襖に綺麗な絵をかいて下さったのです","だから、お母さまも、あなたの御来訪を、きっと喜んで下さると思います",https://www.aozora.gr.jp/cards/000035/files/1565_8559.html,0.7,"regex_都道府県","2025-06-08 02:01:43"
