place_id,place_name,lat,lng,author_name,birth_year,death_year,work_title,confidence,extraction_method,before_text,sentence,after_text,work_wiki_url,author_wiki_url
682,新橋,35.6657,139.7588,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,兄はそれから五十円出してこれをついでに清に渡してくれと云ったから、異議なく引き受けた。,二日立って新橋の停車場で分れたぎり,兄にはその後一遍も逢わない。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
702,新橋,35.6657,139.7588,夏目漱石,1867,1916,坊っちゃん,0.85,regex_有名地名,兄はそれから五十円出してこれをついでに清に渡してくれと云ったから、異議なく引き受けた,二日立って新橋の停車場で分れたぎり兄にはその後一遍も逢わない,おれは六百円の使用法について寝ながら考えた,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
994,新橋,35.6668,139.7587,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,兄はそれから五十円出してこれをついでに清に渡してくれと云ったから、異議なく引き受けた。,二日立って新橋の停車場で分れたぎり,兄にはその後一遍も逢わない。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1014,新橋,35.6668,139.7587,夏目漱石,1867,1916,坊っちゃん,0.85,regex_有名地名,兄はそれから五十円出してこれをついでに清に渡してくれと云ったから、異議なく引き受けた,二日立って新橋の停車場で分れたぎり兄にはその後一遍も逢わない,おれは六百円の使用法について寝ながら考えた,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1306,新橋,35.6668,139.7587,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,兄はそれから五十円出してこれをついでに清に渡してくれと云ったから、異議なく引き受けた。,二日立って新橋の停車場で分れたぎり,兄にはその後一遍も逢わない。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1326,新橋,35.6668,139.7587,夏目漱石,1867,1916,坊っちゃん,0.85,regex_有名地名,兄はそれから五十円出してこれをついでに清に渡してくれと云ったから、異議なく引き受けた,二日立って新橋の停車場で分れたぎり兄にはその後一遍も逢わない,おれは六百円の使用法について寝ながら考えた,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1618,新橋,35.6668,139.7587,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,兄はそれから五十円出してこれをついでに清に渡してくれと云ったから、異議なく引き受けた。,二日立って新橋の停車場で分れたぎり,兄にはその後一遍も逢わない。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1638,新橋,35.6668,139.7587,夏目漱石,1867,1916,坊っちゃん,0.85,regex_有名地名,兄はそれから五十円出してこれをついでに清に渡してくれと云ったから、異議なく引き受けた,二日立って新橋の停車場で分れたぎり兄にはその後一遍も逢わない,おれは六百円の使用法について寝ながら考えた,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
19,東,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,ランプはすでに消してあるから、暗くてどこに何が居るか判然と分らないが、人気のあるとないとは様子でも知れる。,長く東から西へ貫いた廊下には鼠一匹も隠れていない。,廊下のはずれから月がさして、遥か向うが際どく明るい。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
70,東,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,ランプはすでに消してあるから、暗くてどこに何が居るか判然と分らないが、人気のあるとないとは様子でも知れる。,長く東から西へ貫いた廊下には鼠一匹も隠れていない。,廊下のはずれから月がさして、遥か向うが際どく明るい。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
382,東,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,ランプはすでに消してあるから、暗くてどこに何が居るか判然と分らないが、人気のあるとないとは様子でも知れる。,長く東から西へ貫いた廊下には鼠一匹も隠れていない。,廊下のはずれから月がさして、遥か向うが際どく明るい。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
694,東,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,ランプはすでに消してあるから、暗くてどこに何が居るか判然と分らないが、人気のあるとないとは様子でも知れる。,長く東から西へ貫いた廊下には鼠一匹も隠れていない。,廊下のはずれから月がさして、遥か向うが際どく明るい。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1006,東,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,ランプはすでに消してあるから、暗くてどこに何が居るか判然と分らないが、人気のあるとないとは様子でも知れる。,長く東から西へ貫いた廊下には鼠一匹も隠れていない。,廊下のはずれから月がさして、遥か向うが際どく明るい。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1318,東,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,ランプはすでに消してあるから、暗くてどこに何が居るか判然と分らないが、人気のあるとないとは様子でも知れる。,長く東から西へ貫いた廊下には鼠一匹も隠れていない。,廊下のはずれから月がさして、遥か向うが際どく明るい。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1630,東,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,ランプはすでに消してあるから、暗くてどこに何が居るか判然と分らないが、人気のあるとないとは様子でも知れる。,長く東から西へ貫いた廊下には鼠一匹も隠れていない。,廊下のはずれから月がさして、遥か向うが際どく明るい。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
4,東京,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.95,ginza_nlp,兄は何とか会社の九州の支店に口があって行かなければならん。,おれは東京でまだ学問をしなければならない。,兄は家を売って財産を片付けて任地へ出立すると云い出した。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
55,東京,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.95,ginza_nlp,兄は何とか会社の九州の支店に口があって行かなければならん。,おれは東京でまだ学問をしなければならない。,兄は家を売って財産を片付けて任地へ出立すると云い出した。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
367,東京,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.95,ginza_nlp,兄は何とか会社の九州の支店に口があって行かなければならん。,おれは東京でまだ学問をしなければならない。,兄は家を売って財産を片付けて任地へ出立すると云い出した。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
679,東京,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.95,ginza_nlp,兄は何とか会社の九州の支店に口があって行かなければならん。,おれは東京でまだ学問をしなければならない。,兄は家を売って財産を片付けて任地へ出立すると云い出した。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
991,東京,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.95,ginza_nlp,兄は何とか会社の九州の支店に口があって行かなければならん。,おれは東京でまだ学問をしなければならない。,兄は家を売って財産を片付けて任地へ出立すると云い出した。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1303,東京,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.95,ginza_nlp,兄は何とか会社の九州の支店に口があって行かなければならん。,おれは東京でまだ学問をしなければならない。,兄は家を売って財産を片付けて任地へ出立すると云い出した。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1615,東京,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.95,ginza_nlp,兄は何とか会社の九州の支店に口があって行かなければならん。,おれは東京でまだ学問をしなければならない。,兄は家を売って財産を片付けて任地へ出立すると云い出した。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
21,東京辺,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,それから、学校をしまって、一応うちへ帰って、支度を整えて、停車場で赤シャツと野だを待ち合せて浜へ行った。,船頭は一人で、船は細長い東京辺では見た事もない恰好である。,さっきから船中見渡すが釣竿が一本も見えない。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
72,東京辺,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,それから、学校をしまって、一応うちへ帰って、支度を整えて、停車場で赤シャツと野だを待ち合せて浜へ行った。,船頭は一人で、船は細長い東京辺では見た事もない恰好である。,さっきから船中見渡すが釣竿が一本も見えない。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
384,東京辺,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,それから、学校をしまって、一応うちへ帰って、支度を整えて、停車場で赤シャツと野だを待ち合せて浜へ行った。,船頭は一人で、船は細長い東京辺では見た事もない恰好である。,さっきから船中見渡すが釣竿が一本も見えない。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
696,東京辺,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,それから、学校をしまって、一応うちへ帰って、支度を整えて、停車場で赤シャツと野だを待ち合せて浜へ行った。,船頭は一人で、船は細長い東京辺では見た事もない恰好である。,さっきから船中見渡すが釣竿が一本も見えない。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1008,東京辺,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,それから、学校をしまって、一応うちへ帰って、支度を整えて、停車場で赤シャツと野だを待ち合せて浜へ行った。,船頭は一人で、船は細長い東京辺では見た事もない恰好である。,さっきから船中見渡すが釣竿が一本も見えない。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1320,東京辺,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,それから、学校をしまって、一応うちへ帰って、支度を整えて、停車場で赤シャツと野だを待ち合せて浜へ行った。,船頭は一人で、船は細長い東京辺では見た事もない恰好である。,さっきから船中見渡すが釣竿が一本も見えない。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1632,東京辺,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,それから、学校をしまって、一応うちへ帰って、支度を整えて、停車場で赤シャツと野だを待ち合せて浜へ行った。,船頭は一人で、船は細長い東京辺では見た事もない恰好である。,さっきから船中見渡すが釣竿が一本も見えない。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1,松山,33.8416,132.7658,夏目漱石,1867,1916,坊っちゃん,0.9,manual,,,,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
11,江戸,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,私もこれで江戸っ子ですと云った。,こんなのが江戸っ子なら江戸には生れたくないもんだと心中に考えた。,そのほか一人一人についてこんな事を書けばいくらでもある。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
31,江戸,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.85,regex_有名地名,東京,そりゃ嬉しい、お仲間が出来て……私もこれで江戸っ子ですと云った,こんなのが江戸っ子なら江戸には生れたくないもんだと心中に考えた,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
62,江戸,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,私もこれで江戸っ子ですと云った。,こんなのが江戸っ子なら江戸には生れたくないもんだと心中に考えた。,そのほか一人一人についてこんな事を書けばいくらでもある。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
82,江戸,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.85,regex_有名地名,東京,そりゃ嬉しい、お仲間が出来て……私もこれで江戸っ子ですと云った,こんなのが江戸っ子なら江戸には生れたくないもんだと心中に考えた,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
374,江戸,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,私もこれで江戸っ子ですと云った。,こんなのが江戸っ子なら江戸には生れたくないもんだと心中に考えた。,そのほか一人一人についてこんな事を書けばいくらでもある。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
394,江戸,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.85,regex_有名地名,東京,そりゃ嬉しい、お仲間が出来て……私もこれで江戸っ子ですと云った,こんなのが江戸っ子なら江戸には生れたくないもんだと心中に考えた,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
686,江戸,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,私もこれで江戸っ子ですと云った。,こんなのが江戸っ子なら江戸には生れたくないもんだと心中に考えた。,そのほか一人一人についてこんな事を書けばいくらでもある。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
706,江戸,35.6762,139.6503,夏目漱石,1867,1916,坊っちゃん,0.85,regex_有名地名,東京,そりゃ嬉しい、お仲間が出来て……私もこれで江戸っ子ですと云った,こんなのが江戸っ子なら江戸には生れたくないもんだと心中に考えた,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
998,江戸,35.7041,139.8681,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,私もこれで江戸っ子ですと云った。,こんなのが江戸っ子なら江戸には生れたくないもんだと心中に考えた。,そのほか一人一人についてこんな事を書けばいくらでもある。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1018,江戸,35.7041,139.8681,夏目漱石,1867,1916,坊っちゃん,0.85,regex_有名地名,東京,そりゃ嬉しい、お仲間が出来て……私もこれで江戸っ子ですと云った,こんなのが江戸っ子なら江戸には生れたくないもんだと心中に考えた,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1310,江戸,35.7041,139.8681,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,私もこれで江戸っ子ですと云った。,こんなのが江戸っ子なら江戸には生れたくないもんだと心中に考えた。,そのほか一人一人についてこんな事を書けばいくらでもある。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1330,江戸,35.7041,139.8681,夏目漱石,1867,1916,坊っちゃん,0.85,regex_有名地名,東京,そりゃ嬉しい、お仲間が出来て……私もこれで江戸っ子ですと云った,こんなのが江戸っ子なら江戸には生れたくないもんだと心中に考えた,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1622,江戸,35.7041,139.8681,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,私もこれで江戸っ子ですと云った。,こんなのが江戸っ子なら江戸には生れたくないもんだと心中に考えた。,そのほか一人一人についてこんな事を書けばいくらでもある。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1642,江戸,35.7041,139.8681,夏目漱石,1867,1916,坊っちゃん,0.85,regex_有名地名,東京,そりゃ嬉しい、お仲間が出来て……私もこれで江戸っ子ですと云った,こんなのが江戸っ子なら江戸には生れたくないもんだと心中に考えた,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
35,甲斐,35.6642,138.5684,夏目漱石,1867,1916,坊っちゃん,0.65,regex_有名地名,また判然と証拠のない事だから云うとこっちの落度になる,とにかく、せっかく君が来たもんだから、ここで失敗しちゃ僕等も君を呼んだ甲斐がない,"どうか気を付けてくれたまえ」
「気を付けろったって、これより気の付けようはありません",,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
86,甲斐,35.6642,138.5684,夏目漱石,1867,1916,坊っちゃん,0.65,regex_有名地名,また判然と証拠のない事だから云うとこっちの落度になる,とにかく、せっかく君が来たもんだから、ここで失敗しちゃ僕等も君を呼んだ甲斐がない,"どうか気を付けてくれたまえ」
「気を付けろったって、これより気の付けようはありません",,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
398,甲斐,35.6642,138.5684,夏目漱石,1867,1916,坊っちゃん,0.65,regex_有名地名,また判然と証拠のない事だから云うとこっちの落度になる,とにかく、せっかく君が来たもんだから、ここで失敗しちゃ僕等も君を呼んだ甲斐がない,"どうか気を付けてくれたまえ」
「気を付けろったって、これより気の付けようはありません",,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
710,甲斐,35.6642,138.5684,夏目漱石,1867,1916,坊っちゃん,0.65,regex_有名地名,また判然と証拠のない事だから云うとこっちの落度になる,とにかく、せっかく君が来たもんだから、ここで失敗しちゃ僕等も君を呼んだ甲斐がない,"どうか気を付けてくれたまえ」
「気を付けろったって、これより気の付けようはありません",,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1022,甲斐,35.6642,138.5684,夏目漱石,1867,1916,坊っちゃん,0.9,regex_有名地名,また判然と証拠のない事だから云うとこっちの落度になる,とにかく、せっかく君が来たもんだから、ここで失敗しちゃ僕等も君を呼んだ甲斐がない,"どうか気を付けてくれたまえ」
「気を付けろったって、これより気の付けようはありません",,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1334,甲斐,35.6642,138.5684,夏目漱石,1867,1916,坊っちゃん,0.65,regex_有名地名,また判然と証拠のない事だから云うとこっちの落度になる,とにかく、せっかく君が来たもんだから、ここで失敗しちゃ僕等も君を呼んだ甲斐がない,"どうか気を付けてくれたまえ」
「気を付けろったって、これより気の付けようはありません",,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1646,甲斐,35.6642,138.5684,夏目漱石,1867,1916,坊っちゃん,0.65,regex_有名地名,また判然と証拠のない事だから云うとこっちの落度になる,とにかく、せっかく君が来たもんだから、ここで失敗しちゃ僕等も君を呼んだ甲斐がない,"どうか気を付けてくれたまえ」
「気を付けろったって、これより気の付けようはありません",,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
47,神戸,34.6901,135.1956,夏目漱石,1867,1916,坊っちゃん,0.9,regex_有名地名,船が岸を去れば去るほどいい心持ちがした,神戸から東京までは直行で新橋へ着いた時は、ようやく娑婆へ出たような気がした,山嵐とはすぐ分れたぎり今日まで逢う機会がない,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
98,神戸,34.6901,135.1956,夏目漱石,1867,1916,坊っちゃん,0.9,regex_有名地名,船が岸を去れば去るほどいい心持ちがした,神戸から東京までは直行で新橋へ着いた時は、ようやく娑婆へ出たような気がした,山嵐とはすぐ分れたぎり今日まで逢う機会がない,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
410,神戸,34.6901,135.1956,夏目漱石,1867,1916,坊っちゃん,0.9,regex_有名地名,船が岸を去れば去るほどいい心持ちがした,神戸から東京までは直行で新橋へ着いた時は、ようやく娑婆へ出たような気がした,山嵐とはすぐ分れたぎり今日まで逢う機会がない,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
722,神戸,34.6901,135.1956,夏目漱石,1867,1916,坊っちゃん,0.9,regex_有名地名,船が岸を去れば去るほどいい心持ちがした,神戸から東京までは直行で新橋へ着いた時は、ようやく娑婆へ出たような気がした,山嵐とはすぐ分れたぎり今日まで逢う機会がない,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1034,神戸,34.6901,135.1956,夏目漱石,1867,1916,坊っちゃん,0.9,regex_有名地名,船が岸を去れば去るほどいい心持ちがした,神戸から東京までは直行で新橋へ着いた時は、ようやく娑婆へ出たような気がした,山嵐とはすぐ分れたぎり今日まで逢う機会がない,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1346,神戸,34.6901,135.1956,夏目漱石,1867,1916,坊っちゃん,0.85,regex_有名地名,船が岸を去れば去るほどいい心持ちがした,神戸から東京までは直行で新橋へ着いた時は、ようやく娑婆へ出たような気がした,山嵐とはすぐ分れたぎり今日まで逢う機会がない,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1658,神戸,34.6901,135.1956,夏目漱石,1867,1916,坊っちゃん,0.85,regex_有名地名,船が岸を去れば去るほどいい心持ちがした,神戸から東京までは直行で新橋へ着いた時は、ようやく娑婆へ出たような気がした,山嵐とはすぐ分れたぎり今日まで逢う機会がない,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
20,神楽坂,35.7017,139.7355,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,あんまりないが、子供の時、小梅の釣堀で鮒を三匹釣った事がある。,それから神楽坂の毘沙門の縁日で八寸ばかりの鯉を針で引っかけて、しめたと思ったら、ぽちゃりと落としてしまったがこれは今考えても惜しいと云ったら、赤シャツは顋を前の方へ突き出してホホホホと笑った。,何もそう気取って笑わなくっても、よさそうな者だ。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
71,神楽坂,35.7017,139.7355,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,あんまりないが、子供の時、小梅の釣堀で鮒を三匹釣った事がある。,それから神楽坂の毘沙門の縁日で八寸ばかりの鯉を針で引っかけて、しめたと思ったら、ぽちゃりと落としてしまったがこれは今考えても惜しいと云ったら、赤シャツは顋を前の方へ突き出してホホホホと笑った。,何もそう気取って笑わなくっても、よさそうな者だ。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
383,神楽坂,35.7017,139.7355,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,あんまりないが、子供の時、小梅の釣堀で鮒を三匹釣った事がある。,それから神楽坂の毘沙門の縁日で八寸ばかりの鯉を針で引っかけて、しめたと思ったら、ぽちゃりと落としてしまったがこれは今考えても惜しいと云ったら、赤シャツは顋を前の方へ突き出してホホホホと笑った。,何もそう気取って笑わなくっても、よさそうな者だ。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
695,神楽坂,35.7017,139.7355,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,あんまりないが、子供の時、小梅の釣堀で鮒を三匹釣った事がある。,それから神楽坂の毘沙門の縁日で八寸ばかりの鯉を針で引っかけて、しめたと思ったら、ぽちゃりと落としてしまったがこれは今考えても惜しいと云ったら、赤シャツは顋を前の方へ突き出してホホホホと笑った。,何もそう気取って笑わなくっても、よさそうな者だ。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1007,神楽坂,35.7017,139.7355,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,あんまりないが、子供の時、小梅の釣堀で鮒を三匹釣った事がある。,それから神楽坂の毘沙門の縁日で八寸ばかりの鯉を針で引っかけて、しめたと思ったら、ぽちゃりと落としてしまったがこれは今考えても惜しいと云ったら、赤シャツは顋を前の方へ突き出してホホホホと笑った。,何もそう気取って笑わなくっても、よさそうな者だ。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1319,神楽坂,35.7017,139.7355,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,あんまりないが、子供の時、小梅の釣堀で鮒を三匹釣った事がある。,それから神楽坂の毘沙門の縁日で八寸ばかりの鯉を針で引っかけて、しめたと思ったら、ぽちゃりと落としてしまったがこれは今考えても惜しいと云ったら、赤シャツは顋を前の方へ突き出してホホホホと笑った。,何もそう気取って笑わなくっても、よさそうな者だ。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1631,神楽坂,35.7017,139.7355,夏目漱石,1867,1916,坊っちゃん,0.75,ginza_nlp,あんまりないが、子供の時、小梅の釣堀で鮒を三匹釣った事がある。,それから神楽坂の毘沙門の縁日で八寸ばかりの鯉を針で引っかけて、しめたと思ったら、ぽちゃりと落としてしまったがこれは今考えても惜しいと云ったら、赤シャツは顋を前の方へ突き出してホホホホと笑った。,何もそう気取って笑わなくっても、よさそうな者だ。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
5,神田,35.6914,139.7706,夏目漱石,1867,1916,坊っちゃん,0.7,ginza_nlp,この方は大分金になったようだが、詳しい事は一向知らぬ。,おれは一ヶ月以前から、しばらく前途の方向のつくまで神田の小川町へ下宿していた。,清は十何年居たうちが人手に渡るのを大いに残念がったが、自分のものでないから、仕様がなかった。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
26,神田,35.6914,139.7706,夏目漱石,1867,1916,坊っちゃん,0.85,regex_有名地名,この方は大分金になったようだが、詳しい事は一向知らぬ,おれは一ヶ月以前から、しばらく前途の方向のつくまで神田の小川町へ下宿していた,清は十何年居たうちが人手に渡るのを大いに残念がったが、自分のものでないから、仕様がなかった,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
56,神田,35.6914,139.7706,夏目漱石,1867,1916,坊っちゃん,0.7,ginza_nlp,この方は大分金になったようだが、詳しい事は一向知らぬ。,おれは一ヶ月以前から、しばらく前途の方向のつくまで神田の小川町へ下宿していた。,清は十何年居たうちが人手に渡るのを大いに残念がったが、自分のものでないから、仕様がなかった。,,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
